"brand","model","screenSize","screenTech","star","energyConsumption"
"samsung","UA55CU7*00S",55,"LED",5.5,299
"philips","75HFL5214U/97",75,"LED",6,450
"caixun","EC32T1HN",32,"LED",5.5,110
"caixun","EC32T2HN",32,"LED",5.5,110
"caixun","EC32T1HA",32,"LED",5.5,110
"caixun","EC32T2HA",32,"LED",5.5,110
"caixun","EC32V1HA",32,"LED",5.5,110
"caixun","EC32V2HA",32,"LED",5.5,110
"caixun","EC32V1HN",32,"LED",5.5,110
"caixun","EC32T1N",32,"LED",5.5,110
"caixun","EC32T3H",32,"LED",5.5,110
"caixun","*****32*****",32,"LED",5.5,110
"caixun","LE-32V1",32,"LED",5.5,110
"kogan","KALED40R94KA",40,"LED",5.5,158
"kogan","KALED40R94KB",40,"LED",5.5,158
"kogan","KALED40R94KC",40,"LED",5.5,158
"kogan","KALED32R94KA",32,"LED",5,130
"kogan","KALED32R94KB",32,"LED",5,130
"kogan","KALED32R94KC",32,"LED",5,130
"jvc","LT-55NQ7145A",55,"LCD",3.5,464
"kogan","KALED55R94KA",55,"LED",5.5,295
"kogan","KALED55R94KB",55,"LED",5.5,295
"kogan","KALED55R94KC",55,"LED",5.5,295
"kogan","KALED55R94KD",55,"LED",5.5,295
"kogan","KALED55R94****",55,"LED",5.5,295
"kogan","KALED50R94KA",50,"LED",5,285
"kogan","KALED50R94KB",50,"LED",5,285
"kogan","KALED50R94KC",50,"LED",5,285
"kogan","KALED50R94KD",50,"LED",5,285
"kogan","KALED50R94****",50,"LED",5,285
"sylvox","OT75A2KEGC",75,"LED",2,1122
"lg","43UM662H0LC",43,"LED",7,134
"lg","50UM662H0LC",49,"LED",7,149
"lg","55UM662H0LC",55,"LED",7,181
"lg","65UM662H0LC",65,"LED",8,207
"prism+","Q75U",75,"LED",4.5,670
"eko","K65USW",65,"LED",4,581
"blaupunkt","BP420FSG9700",42,"LED",4,240
"blaupunkt","BP500USG9700",50,"LED",2.5,460
"eko","K320HATTA",32,"LED",5,130
"samsung","HG50CU700AW",49,"LED",4.5,295
"samsung","HG55CU700AW",55,"LED",5.5,299
"jvc","LT-32N3115A11N",32,"LCD",5.5,108
"eko","K650USGQ2",65,"LCD",2,858
"eko","K650UGTQ",65,"LCD",2,858
"linsar","LS70UHDNF",70,"LED",6,395
"blaupunkt","BP750USG9700",75,"LED",4.5,656
"samsung","HG43CU700AW",43,"LED",4,259
"samsung","HG65CU700AW",65,"LED",5,463
"linsar","LS65UHDZEN",65,"LCD",6,320
"samsung","HG75CU700AW",75,"LED",5.5,525
"kogan","KALED40F98VA",40,"LED",4.5,210
"kogan","KALED40F98VB",40,"LED",4.5,210
"kogan","KALED40F98VC",40,"LED",4.5,210
"englaon","LED27M80",27,"LED",3,158
"englaon","LED27X80",27,"LED",3,158
"englaon","27in Smart TV",27,"LED",3,158
"eko","K75USW2",75,"LED",4.5,682
"blaupunkt","BP75WOS",75,"LED",4.5,682
"blaupunkt","BP700USG9700",70,"LCD",4.5,561
"jvc","LT-70N7145A",70,"LED",5.5,470
"kogan","KALED32R98VA",31,"LED",4.5,145
"kogan","KALED32R98VB",31,"LED",4.5,145
"kogan","KALED32R98VC",31,"LED",4.5,145
"kogan","KAQL65XQ98GSTA",64,"LED",2.5,809
"linsar","LS50UHDNF23",50,"LED",6,210
"jvc","LT-40N5115A11E",40,"LED",4.5,210
"linsar","LS55UHDNF23",55,"LED",6,256
"linsar","LS65UHDNF23",65,"LED",6,352
"jvc","AV-H437115A11N",42,"LCD",5,212
"jvc","AV-H323115A11N",32,"LCD",5.5,108
"kogan","KAQL75W94QA",75,"LED",4,690
"kogan","KAQL65W94QA",65,"LED",4,560
"jvc","LT-55NQ7145AN",55,"LCD",4.5,358
"jvc","LT-43N5135AN",43,"LCD",5,196
"sony","K-50S30",49,"LED",4.5,310
"jvc","LT-50NQ7145AN",49,"LCD",3,407
"kogan","KAQL55W94QA",55,"LED",4,427
"samsung","QA75QN90DAW",75,"LED",5,576
"samsung","QA75QN90DAS",75,"LED",5,576
"samsung","QA75QN90DA*",75,"LED",5,576
"bauhn","ATV24HDW-0224",24,"LCD",6,66
"kogan","KAL24DH5300QA",24,"LED",4.5,96
"kogan","KAQL50W94QA",50,"LED",3.5,398
"bauhn","ATV55UHDW-0124",55,"LED",6,272
"bauhn","ATV40UHDW-0124",40,"LED",5,189
"bauhn","ATV40UHDW-0324",40,"LED",5,189
"bauhn","ATV40UHDW-****",40,"LED",5,189
"sylvox","BT24A1KEGB",24,"LED",6,65
"sylvox","BT24A0KEGB",24,"LED",6,65
"sylvox","BT24A0KOGB",24,"LED",6,65
"sylvox","BT24A1KOGB",24,"LED",6,65
"sylvox","BT24A2KOGB",24,"LED",6,65
"sylvox","BT24A3KOGB",24,"LED",6,65
"sylvox","BT24A4KOGB",24,"LED",6,65
"sylvox","BT24A5KOGB",24,"LED",6,65
"sylvox","BT24A6KOGB",24,"LED",6,65
"sylvox","BT24A7KOGB",24,"LED",6,65
"kogan","KAQL98XQ98GSTA",98,"LED",4,1233
"kogan","KAQL98XQ98GSTB",98,"LED",4,1233
"kogan","KAQL98XQ98GSTC",98,"LED",4,1233
"kogan","KAQL98XQ98GSTD",98,"LED",4,1233
"kogan","KAQL98XQ98GSTE",98,"LED",4,1233
"kogan","KAQL98XQ98GST*",98,"LED",4,1233
"samsung","QA65QN800DW",65,"LED",1.5,959
"samsung","QA65QN800DS",65,"LED",1.5,959
"samsung","QA65QN800D*",65,"LED",1.5,959
"samsung","QA75QN800DW",75,"LED",2.5,985
"samsung","QA75QN800DS",75,"LED",2.5,985
"samsung","QA75QN800D*",75,"LED",2.5,985
"samsung","QA85QN90DAW",85,"LED",5,773
"samsung","QA85QN90DAS",85,"LED",5,773
"samsung","QA85QN90DA*",85,"LED",5,773
"lg","43QNED80T6A",43,"LED",4,247
"lg","43QNED81TSA",43,"LED",4,247
"lg","50QNED81TSA",49,"LED",5,265
"lg","55QNED81TSA",55,"LED",5,338
"lg","55QNED86T6A",55,"LED",4.5,346
"lg","55QNED86TSA",55,"LED",4.5,346
"lg","65QNED80T6A",65,"LED",5.5,400
"lg","65QNED81TSA",65,"LED",5.5,400
"lg","75QNED80T6A",75,"LED",6,462
"lg","75QNED81TSA",75,"LED",6,462
"lg","OLED42C4PSA",42,"OLED",4,258
"lg","OLED42C44LA",42,"OLED",4,258
"lg","OLED48C4PSA",48,"OLED",4.5,291
"lg","OLED48C46LA",48,"OLED",4.5,291
"lg","OLED55C4PSA",55,"OLED",4.5,368
"lg","OLED55C46LA",55,"OLED",4.5,368
"lg","OLED55G4PSA",55,"OLED",4,422
"lg","OLED55G46LA",55,"OLED",4,422
"lg","OLED65B4PSA",65,"OLED",5.5,400
"lg","OLED65B46LA",65,"OLED",5.5,400
"lg","OLED65G4PSA",65,"OLED",4,539
"lg","OLED65G46LA",65,"OLED",4,539
"lg","OLED77G4PSA",77,"OLED",4.5,714
"lg","OLED77G46LA",77,"OLED",4.5,714
"eko","K500UAT",50,"LED",3.5,381
"samsung","QA55QN90DAW",55,"LED",4,419
"samsung","QA55QN90DAS",55,"LED",4,419
"samsung","QA55QN90DA*",55,"LED",4,419
"samsung","QA65QN90DAW",67,"LED",4.5,507
"samsung","QA65QN90DAS",67,"LED",4.5,507
"samsung","QA65QN90DA*",67,"LED",4.5,507
"kogan","KAQL50XQ98GSVA",49,"LED",3.5,396
"kogan","KAQL55XQ98GSVA",55,"LED",3.5,475
"sylvox","BT32A0KEGB",32,"LED",6,101
"sylvox","BT32A1KEGB",32,"LED",6,101
"sylvox","BT32A0KOGB",32,"LED",6,101
"sylvox","BT32A1KOGB",32,"LED",6,101
"sylvox","BT32A2KOGB",32,"LED",6,101
"sylvox","BT32A3KOGB",32,"LED",6,101
"sylvox","BT32A4KOGB",32,"LED",6,101
"sylvox","BT32A5KOGB",32,"LED",6,101
"sylvox","BT32A6KOGB",32,"LED",6,101
"sylvox","BT32A7KOGB",32,"LED",6,101
"jvc","LT-40N7145A",40,"LED",3.5,259
"eko","K55USWQ",55,"LED",3.5,470
"eko","K55USWQ2",55,"LED",3.5,470
"eko","K320HSG",32,"LED",4,151
"eko","K320HAT",32,"LED",4,151
"linsar","LS32HDNF23",32,"LCD",6,89
"eko","K240HSG",24,"LED",3.5,110
"eko","K240HAT",24,"LED",3.5,110
"samsung","QA43QN90DAW",43,"LED",4.5,233
"samsung","QA43QN90DAS",43,"LED",4.5,233
"samsung","QA43QN90DA*",43,"LED",4.5,233
"bauhn","ATV75UHDW-0324",75,"LED",6,474
"sony","K-55XR70",55,"LED",2.5,547
"sony","K-65XR70",65,"LED",3.5,634
"lg","50QNED80T6A",49,"LED",5.5,251
"lg","55QNED80T6A",55,"LED",5,320
"kogan","KALED42F98TA",41,"LED",6,163
"kogan","KALED42F98TB",41,"LED",6,163
"kogan","KALED42F98TC",41,"LED",6,163
"kogan","KALED42F98TD",41,"LED",6,163
"kogan","KALED42F98TE",41,"LED",6,163
"kogan","KALED42F98TF",41,"LED",6,163
"kogan","KALED42F98T*",41,"LED",6,163
"kogan","KALED24R98TA",24,"LED",6,67
"kogan","KALED24R98TB",24,"LED",6,67
"kogan","KALED24R98TC",24,"LED",6,67
"kogan","KALED24R98TD",24,"LED",6,67
"kogan","KALED24R98TE",24,"LED",6,67
"kogan","KALED24R98T*",24,"LED",6,67
"samsung","QA98QN90DAW",98,"LED",5,937
"samsung","QA98QN90DAS",98,"LED",5,937
"samsung","QA98QN90DA*",98,"LED",5,937
"samsung","QA55S90DAW",55,"LED",4,412
"samsung","QA55S90DAS",55,"LED",4,412
"samsung","QA55S90DA*",55,"LED",4,412
"samsung","QA65QN85DBW",65,"LED",4.5,492
"samsung","QA65QN85DBS",65,"LED",4.5,492
"samsung","QA65QN85DB*",65,"LED",4.5,492
"vdt","LEW22BA43",22,"LED",4.5,78
"sylvox","BT32A***GB",32,"LED",6,101
"sylvox","BT24A***GB",24,"LED",6,65
"samsung","QA65QN80DAW",65,"LED",4.5,492
"samsung","QA65QN80DAS",65,"LED",4.5,492
"samsung","QA65QN80DA*",65,"LED",4.5,492
"loewe","BILD i77",76,"OLED",7,395
"hisense","100U7KAU",100,"LED",5.5,955
"hisense","100U7KNZ",100,"LED",5.5,955
"hisense","100U7K series",100,"LED",5.5,955
"sony","K-43S30",42,"LED",4.5,236
"jvc","LT-32N3115A11E",31,"LED",5,130
"jvc","LT-43N5135AE",42,"LED",4.5,229
"samsung","QA75Q60DAW",75,"LED",6,412
"samsung","QA75Q60DAS",75,"LED",6,412
"samsung","QA75Q65DAW",75,"LED",6,412
"samsung","QA75Q65DAS",75,"LED",6,412
"samsung","QA75Q6*DA*",75,"LED",6,412
"samsung","QA55Q60DAW",55,"LED",6,273
"samsung","QA55Q60DAS",55,"LED",6,273
"samsung","QA55Q65DAW",55,"LED",6,273
"samsung","QA55Q65DAS",55,"LED",6,273
"samsung","QA55Q6*DA*",55,"LED",6,273
"samsung","QA50Q60DAS",49,"LED",5.5,244
"samsung","QA50Q65DAS",49,"LED",5.5,244
"samsung","QA50Q6*DAS",49,"LED",5.5,244
"samsung","QA85Q60DAW",85,"LED",6,521
"samsung","QA85Q60DAS",85,"LED",6,521
"samsung","QA85Q65DAW",85,"LED",6,521
"samsung","QA85Q65DAS",85,"LED",6,521
"samsung","QA85Q6*DA*",85,"LED",6,521
"samsung","QA65Q60DAW",65,"LED",6,317
"samsung","QA65Q60DAS",65,"LED",6,317
"samsung","QA65Q65DAW",65,"LED",6,317
"samsung","QA65Q65DAS",65,"LED",6,317
"samsung","QA65Q6*DA*",65,"LED",6,317
"samsung","QA43Q60DAS",43,"LED",4.5,237
"samsung","QA43Q65DAS",43,"LED",4.5,237
"samsung","QA43Q6*DAS",43,"LED",4.5,237
"samsung","QA50QN90DAW",49,"LED",4.5,299
"samsung","QA50QN90DAS",49,"LED",4.5,299
"samsung","QA50QN90DA*",49,"LED",4.5,299
"sony","K-75XR70",75,"LED",4,737
"sony","K-85XR70",85,"LED",4.5,838
"samsung","QA85QN800DW",85,"LED",3.5,1076
"samsung","QA85QN800DS",85,"LED",3.5,1076
"samsung","QA85QN800D*",85,"LED",3.5,1076
"samsung","UA85DU8000W",85,"LED",5,715
"samsung","UA85DU8000S",85,"LED",5,715
"samsung","UA85DU8000*",85,"LED",5,715
"samsung","QA55Q80DAW",55,"LED",4,397
"samsung","QA55Q80DAS",55,"LED",4,397
"samsung","QA55Q80DA*",55,"LED",4,397
"samsung","QA85Q70DAW",85,"LED",5,733
"samsung","QA85Q70DAS",85,"LED",5,733
"samsung","QA85Q70DA*",85,"LED",5,733
"samsung","QA77S95DAW",77,"LED",4,791
"samsung","QA77S95DAS",77,"LED",4,791
"samsung","QA77S95DA*",77,"LED",4,791
"kogan","KALED50U94VA",50,"LED",6,210
"kogan","KALED50U94VB",50,"LED",6,210
"kogan","KALED50U94VC",50,"LED",6,210
"kogan","KALED50U94V*",50,"LED",6,210
"kogan","KALED43F98VA",42,"LED",4.5,229
"kogan","KALED43F98VB",42,"LED",4.5,229
"kogan","KALED43F98VC",42,"LED",4.5,229
"lg","43UT8050PSB",43,"LED",4,258
"lg","43UT80506LA",43,"LED",4,269
"lg","43UT81006LA",43,"LED",4,269
"lg","50UT8050PSB",49,"LED",4.5,305
"lg","50UT80506LA",49,"LED",4.5,305
"lg","50UT81006LA",49,"LED",4.5,305
"lg","55UT8050PSB",55,"LED",4.5,357
"lg","55UT80506LA",55,"LED",4.5,357
"lg","55UT81006LA",55,"LED",4.5,357
"lg","65UT8050PSB",65,"LED",5,441
"lg","65UT80506LA",65,"LED",5,441
"lg","65UT81006LA",65,"LED",5,441
"lg","75UT8050PSB",75,"LED",5,605
"lg","75UT81006LA",75,"LED",5,605
"lg","86UT8050PSB",86,"LED",5,776
"lg","86UT80506LA",86,"LED",5,776
"lg","86UT81006LA",86,"LED",5,776
"lg","50QNED86TSA",49,"LED",4.5,295
"lg","65QNED86TSA",65,"LED",5,433
"lg","65QNED91TSA",65,"LED",5,459
"lg","75QNED86TSA",75,"LED",5.5,492
"lg","75QNED91TSA",75,"LED",5,550
"lg","86QNED91TSA",86,"LED",5,754
"lg","OLED48B46LA",48,"OLED",4.5,287
"lg","OLED55B4PSA",55,"OLED",5,338
"lg","OLED55B46LA",55,"OLED",5,338
"lg","OLED65C4PSA",65,"OLED",5,448
"lg","OLED77B4PSA",77,"OLED",5.5,524
"lg","OLED77C4PSA",77,"OLED",5.5,565
"lg","OLED83G4PSA",83,"OLED",4.5,795
"akai","AK7523S7WOS",75,"LED",6,474
"eko","K32HSW2",32,"LED",5,131
"qbell","QT32WY8A",32,"LED",5,131
"lg","50QNED86T6A",49,"LED",4.5,295
"lg","65QNED86T6A",65,"LED",5,433
"lg","65QNED91T6A",65,"LED",5,459
"lg","86QNED86T6A",86,"LED",6,572
"lg","86QNED86TSA",86,"LED",6,572
"lg","86QNED91T6A",86,"LED",5,754
"lg","OLED65C46LA",65,"OLED",5,448
"tcl","85X925 PRO",85,"LED",1.5,1645
"lg","OLED77B46LA",77,"OLED",5.5,524
"lg","OLED77C46LA",77,"OLED",5.5,565
"lg","OLED83G46LA",83,"OLED",4.5,795
"lg","75QNED86T6A",75,"LED",5.5,492
"lg","75QNED91T6A",75,"LED",5,550
"samsung","QA75Q80DAW",75,"LED",4,726
"samsung","QA75Q80DAS",75,"LED",4,726
"samsung","QA75Q80DA*",75,"LED",4,726
"samsung","QA85Q80DAW",85,"LED",4,945
"samsung","QA85Q80DAS",85,"LED",4,945
"samsung","QA85Q80DA*",85,"LED",4,945
"samsung","QA65Q80DAW",65,"LED",4,540
"samsung","QA65Q80DAS",65,"LED",4,540
"samsung","QA65Q80DA*",65,"LED",4,540
"samsung","QA50Q80DAW",49,"LED",4.5,302
"samsung","QA50Q80DAS",49,"LED",4.5,302
"samsung","QA50Q80DA*",49,"LED",4.5,302
"samsung","QA65S90DAW",65,"LED",4,536
"samsung","QA65S90DAS",65,"LED",4,536
"samsung","QA65S90DA*",65,"LED",4,536
"samsung","QA65S95DAW",65,"LED",4,562
"samsung","QA65S95DAS",65,"LED",4,562
"samsung","QA65S95DA*",65,"LED",4,562
"samsung","QA55S95DAW",55,"LED",4,405
"samsung","QA55S95DAS",55,"LED",4,405
"samsung","QA55S95DA*",55,"LED",4,405
"samsung","QA55Q70DAW",55,"LED",4,397
"samsung","QA55Q70DAS",55,"LED",4,397
"samsung","QA55Q70DA*",55,"LED",4,397
"samsung","QA65Q70DAW",65,"LED",4,521
"samsung","QA65Q70DAS",65,"LED",4,521
"samsung","QA65Q70DA*",65,"LED",4,521
"samsung","QA75Q70DAW",75,"LED",5,576
"samsung","QA75Q70DAS",75,"LED",5,576
"samsung","QA75Q70DA*",75,"LED",5,576
"samsung","QA55QE1DAS",55,"LED",5.5,288
"samsung","QA43LS03DAW",43,"LED",3,339
"samsung","QA43LS03DAS",43,"LED",3,339
"samsung","QA43LS03DA*",43,"LED",3,339
"samsung","QA75QN900DW",75,"LED",2.5,1047
"samsung","QA75QN900DS",75,"LED",2.5,1047
"samsung","QA75QN900D*",75,"LED",2.5,1047
"samsung","QA55QN85DBW",55,"LED",4,412
"samsung","QA55QN85DBS",55,"LED",4,412
"samsung","QA55QN85DB*",55,"LED",4,412
"samsung","QA55QN87DAW",55,"LED",4,401
"samsung","QA55QN87DAS",55,"LED",4,401
"samsung","QA55QN87DA*",55,"LED",4,401
"samsung","QA50LS03DAW",49,"LED",4,343
"samsung","QA50LS03DAS",49,"LED",4,343
"samsung","QA50LS03DA*",49,"LED",4,343
"samsung","QA55LS03DAW",55,"LED",3.5,437
"samsung","QA55LS03DAS",55,"LED",3.5,437
"samsung","QA55LS03DA*",55,"LED",3.5,437
"samsung","QA65LS03DAW",65,"LED",4,565
"samsung","QA65LS03DAS",65,"LED",4,565
"samsung","QA65LS03DA*",65,"LED",4,565
"samsung","QA75LS03DAW",75,"LED",4,697
"samsung","QA75LS03DAS",75,"LED",4,697
"samsung","QA75LS03DA*",75,"LED",4,697
"samsung","QA65QN900DW",65,"LED",1.5,952
"samsung","QA65QN900DS",65,"LED",1.5,952
"samsung","QA65QN900D*",65,"LED",1.5,952
"samsung","QA85LS03DAW",85,"LED",4.5,806
"samsung","QA85LS03DAS",85,"LED",4.5,806
"samsung","QA85LS03DA*",85,"LED",4.5,806
"lg","43NANO81TSA",43,"LED",4,258
"lg","50NANO81TSA",49,"LED",4,331
"lg","55NANO81TSA",55,"LED",4,411
"lg","65NANO81TSA",65,"LED",4,528
"lg","75NANO81TSA",75,"LED",4.5,663
"lg","86NANO81TSA",86,"LED",4,915
"lg","86QNED80T6A",86,"LED",6,565
"lg","86QNED81TSA",86,"LED",6,565
"lg","OLED83C4PSA",83,"OLED",5,707
"lg","OLED83C46LA",83,"OLED",5,707
"samsung","QA85QN87DAW",85,"LED",5,704
"samsung","QA85QN87DAS",85,"LED",5,704
"samsung","QA85QN87DA*",85,"LED",5,704
"samsung","QA75QN87DAW",75,"LED",5.5,529
"samsung","QA75QN87DAS",75,"LED",5.5,529
"samsung","QA75QN87DA*",75,"LED",5.5,529
"sony","K-55S30",55,"LED",3.5,440
"sony","K-65S30",65,"LED",4.5,517
"samsung","QA75QN85DBW",75,"LED",4.5,653
"samsung","QA75QN85DBS",75,"LED",4.5,653
"samsung","QA75QN85DB*",75,"LED",4.5,653
"samsung","QA85QN85DBW",85,"LED",4.5,788
"samsung","QA85QN85DBS",85,"LED",4.5,788
"samsung","QA85QN85DB*",85,"LED",4.5,788
"dynalink","S 8866",24,"LCD",5.5,76
"teco","LED65AUSRC",64,"LED",5.5,404
"aiwa","AW240DVD",24,"LCD",4.5,91
"samsung","QA75QE1DAW",75,"LED",6,456
"samsung","QA75QE1DAS",75,"LED",6,456
"samsung","QA75QE1DA*",75,"LED",6,456
"samsung","QA85QE1DAS",85,"LED",5.5,631
"samsung","UA65DU7000S",65,"LED",5,419
"samsung","UA75DU7000S",75,"LED",5.5,503
"hisense","75U7NAU",75,"LED",4.5,659
"hisense","75U7NNZ",75,"LED",4.5,659
"hisense","65U7NAU",64,"LED",5,464
"hisense","65U7NNZ",64,"LED",5,464
"hisense","55U7NAU",55,"LED",4.5,381
"hisense","55U7NNZ",55,"LED",4.5,381
"hisense","65U7N series",64,"LED",5,464
"hisense","75U7N series",75,"LED",4.5,659
"bauhn","ATV50UHDW-0424",50,"LED",6,210
"samsung","UA85DU7000S",85,"LED",6,525
"kogan","KAQL85W94QA",85,"LED",3.5,1090
"samsung","QA55QN80DAW",55,"LED",4,401
"samsung","QA55QN80DAS",55,"LED",4,401
"samsung","QA55QN80DA*",55,"LED",4,401
"sony","K-75S30",75,"LED",4.5,660
"samsung","QA65QN87DAW",65,"LED",4.5,478
"samsung","QA65QN87DAS",65,"LED",4.5,478
"samsung","QA65QN87DA*",65,"LED",4.5,478
"sony","K-85S30",85,"LED",4.5,845
"samsung","QA85QN900DW",85,"LED",2.5,1237
"samsung","QA85QN900DS",85,"LED",2.5,1237
"samsung","QA85QN900D*",85,"LED",2.5,1237
"samsung","UA65DU7000W",65,"LED",5,419
"samsung","UA65DU7700S",65,"LED",5,419
"samsung","UA65DU7700W",65,"LED",5,419
"samsung","UA75DU7000W",75,"LED",5.5,503
"samsung","UA75DU7700S",75,"LED",5.5,503
"samsung","UA75DU7700W",75,"LED",5.5,503
"samsung","UA75DU7*00*",75,"LED",5.5,503
"samsung","UA85DU7000W",85,"LED",6,525
"samsung","UA85DU7700S",85,"LED",6,525
"samsung","UA85DU7700W",85,"LED",6,525
"samsung","UA85DU7*00*",85,"LED",6,525
"eko","K42FSW3",42,"LCD",5,205
"sony","K-85XR90",85,"LED",3.5,1002
"sony","K-75XR90",75,"LED",3,878
"samsung","UA75DU8000W",75,"LED",5,598
"samsung","UA75DU8000S",75,"LED",5,598
"samsung","UA75DU8500S",75,"LED",5,598
"samsung","UA75DU8*00*",75,"LED",5,598
"kogan","KALED24DH65NA",24,"LCD",4.5,94
"kogan","KALED24DH65NB",24,"LCD",4.5,94
"kogan","KALED24DH65NC",24,"LCD",4.5,94
"kogan","KALED24DH65ND",24,"LCD",4.5,94
"kogan","KALED24DH65NE",24,"LCD",4.5,94
"kogan","D236GV68C-T2C",24,"LCD",4.5,94
"samsung","QA50QE1DAS",49,"LED",5,270
"kogan","KALED24D95SNA",24,"LCD",5,83
"kogan","KALED24D95SNB",24,"LCD",5,83
"kogan","KALED24D95SNC",24,"LCD",5,83
"kogan","KALED24D95SND",24,"LCD",5,83
"kogan","KALED24D95SNE",24,"LCD",5,83
"kogan","D236GV66C-T2C-W",24,"LCD",5,83
"s vision","SVU550WOS",55,"LED",4.5,379
"chiq","U85F8TG",85,"LED",4,974
"eko","K650UGT",65,"LED",4,554
"kogan","KALED32D95SNA",32,"LCD",5,131
"kogan","KALED32D95SNB",32,"LCD",5,131
"kogan","KALED32D95SNC",32,"LCD",5,131
"kogan","KALED32D95SND",32,"LCD",5,131
"kogan","KALED32D95SNE",32,"LCD",5,131
"kogan","D32GV66C-T2C-W",32,"LCD",5,131
"blaupunkt","BP3200HDV8100",32,"LED",4.5,133
"samsung","QA48S90DAE",48,"LED",4.5,295
"eko","K750UGT",75,"LCD",3.5,811
"eko","K700UGT",70,"LCD",4.5,592
"lg","55LX1T6LA",55,"OLED",4.5,368
"lg","55LX1TPSA",55,"OLED",4.5,368
"lg","OLED97G46LA",97,"OLED",6,802
"samsung","UA65DU7*00*",65,"LED",5,419
"samsung","UA65DU8000W",65,"LED",5,448
"samsung","UA65DU8000S",65,"LED",5,448
"samsung","UA65DU8500S",65,"LED",5,448
"samsung","UA65DU8*00*",65,"LED",5,448
"samsung","UA43DU8000W",43,"LED",4,262
"samsung","UA43DU8000S",43,"LED",4,262
"samsung","UA43DU8500S",43,"LED",4,262
"samsung","UA43DU8*00*",43,"LED",4,262
"samsung","UA55DU7000S",55,"LED",5.5,291
"samsung","UA55DU7000W",55,"LED",5.5,291
"samsung","UA55DU7700S",55,"LED",5.5,291
"samsung","UA55DU7700W",55,"LED",5.5,291
"samsung","UA55DU7*00*",55,"LED",5.5,291
"samsung","UA50DU7000S",49,"LED",5,262
"samsung","UA50DU7000W",49,"LED",5,262
"samsung","UA50DU7700S",49,"LED",5,262
"samsung","UA50DU7700W",49,"LED",5,262
"samsung","UA50DU7*00*",49,"LED",5,262
"samsung","UA55DU8000W",55,"LED",4.5,357
"samsung","UA55DU8000S",55,"LED",4.5,357
"samsung","UA55DU8500S",55,"LED",4.5,357
"samsung","UA55DU8*00*",55,"LED",4.5,357
"kogan","KAQL85XQ98GSTA",85,"LED",4,974
"kogan","KAQL85XQ98GSTB",85,"LED",4,974
"kogan","KAQL85XQ98GSTC",85,"LED",4,974
"kogan","KAQL85XQ98GSTD",85,"LED",4,974
"kogan","KAQL85XQ98GSTE",85,"LED",4,974
"kogan","KAQL85XQ98GST*",85,"LED",4,974
"kogan","KAQL75XQ98GSTA",75,"LED",4.5,681
"kogan","KAQL75XQ98GSTB",75,"LED",4.5,681
"kogan","KAQL75XQ98GSTC",75,"LED",4.5,681
"kogan","KAQL75XQ98GSTD",75,"LED",4.5,681
"kogan","KAQL75XQ98GSTE",75,"LED",4.5,681
"kogan","KAQL75XQ98GST*",75,"LED",4.5,681
"samsung","UA50DU8000W",50,"LED",4.5,306
"samsung","UA50DU8000S",50,"LED",4.5,306
"samsung","UA50DU8500S",50,"LED",4.5,306
"samsung","UA50DU8*00*",50,"LED",4.5,306
"teco","LED58AUSRC",57,"LED",5,349
"teco","LED43AUSRC",42,"LED",5,214
"aiwa","AWS400G",39,"LCD",5,189
"aiwa","AWS650G",64,"LCD",5.5,404
"kogan","KAQL70W94QA",70,"LED",5,538
"kogan","KAQL70W94QB",70,"LED",5,538
"kogan","KAQL70W94QC",70,"LED",5,538
"kogan","KAQL70W94QD",70,"LED",5,538
"kogan","KAQL70W94QE",70,"LED",5,538
"kogan","KAQL70W94QF",70,"LED",5,538
"samsung","UA98DU9000W",98,"LED",4,1215
"samsung","UA98DU9000S",98,"LED",4,1215
"samsung","UA98DU9000*",98,"LED",4,1215
"eko","K500UGT",49,"LCD",3.5,376
"kogan","KAQL43XQ98GSVA",42,"LED",3,338
"kogan","KAQL43XQ98GSVB",42,"LED",3,338
"kogan","KAQL43XQ98GSVC",42,"LED",3,338
"tcl","43C655",42,"LED",4.5,240
"linsar","LS40FHDNF23",40,"LED",6,144
"tcl","50C655",49,"LED",4.5,300
"tcl","55C655",55,"LED",4.5,367
"tcl","65C655",64,"LED",5,440
"tcl","75C655",75,"LED",5.5,515
"tcl","65C855",64,"LED",3,716
"tcl","75C855",75,"LED",3,925
"tcl","85C855",85,"LED",4,940
"tcl","98C855",97,"LED",5.5,853
"ffalcon","FF43U64",42,"LED",6,170
"ffalcon","FF50U64",49,"LED",6,200
"ffalcon","FF55U64",55,"LED",6,240
"ffalcon","FF65U64",64,"LED",6,350
"ffalcon","FF75U64",75,"LED",6,460
"lg","98QNED89TSA",98,"LED",5,999
"lg","98QNED89T6A",98,"LED",5,999
"lg","98QNED89TUA",98,"LED",5,999
"lg","98QNED#####",98,"LED",5,999
"samsung","QA77S90DAE",77,"LED",5,642
"samsung","QA83S90DAE",83,"LED",4.5,795
"sony","K-55XR80",55,"OLED",4.5,372
"sony","K-65XR80",65,"OLED",5,437
"lg","OLED65M46LA",65,"OLED",3.5,630
"lg","OLED77M46LA",77,"OLED",4,806
"lg","OLED83M46LA",83,"OLED",4,886
"lg","OLED97G4PSA",97,"OLED",6,802
"lg","OLED97M4PSA",97,"OLED",5.5,893
"lg","OLED97M46LA",97,"OLED",5.5,893
"eko","K550UGT",55,"LCD",4.5,349
"tcl","50C755",49,"LED",3.5,390
